datetimes,Grupo de edad,dead,icu_total,icu_original,icu_gamma
2021-02-15,<=39,1.8571428571428572,4.3347413521174465,4.0979327868582205,0.23680856525922966
2021-02-16,<=39,1.4285714285714286,4.357578547154952,4.098581162614083,0.2589973845408727
2021-02-17,<=39,1.0000000000000002,4.379634879052388,4.097533030642089,0.28210184841029295
2021-02-18,<=39,0.816326530612245,4.401058121122101,4.094943382120969,0.30611473900112957
2021-02-19,<=39,0.9591836734693879,4.422109534545604,4.09101953959455,0.3310899949510553
2021-02-20,<=39,1.1836734693877553,4.443233878363032,4.086053437499107,0.35718044086392575
2021-02-21,<=39,0.979591836734694,4.465074403863938,4.08041782711183,0.38465657675211007
2021-02-22,<=39,1.0612244897959184,4.488444530929651,4.074537918830668,0.4139066120989828
2021-02-23,<=39,1.306122448979592,4.5142665350225,4.068846273055578,0.4454202619669076
2021-02-24,<=39,1.3877551020408165,4.5435012115817655,4.0637384744076135,0.47976273717415574
2021-02-25,<=39,1.4285714285714288,4.577105574539474,4.059549685309197,0.5175558892302705
2021-02-26,<=39,1.5714285714285714,4.616042584650117,4.056562973566919,0.559479611083193
2021-02-27,<=39,1.6122448979591835,4.6612936110570145,4.055023115247907,0.6062704958091047
2021-02-28,<=39,2.2448979591836737,4.713827633162572,4.0551321384488626,0.6586954947137071
2021-03-01,<=39,2.1632653061224487,4.774551620695862,4.057036302566502,0.7175153181293643
2021-03-02,<=39,2.3469387755102042,4.8442607852905635,4.060810516109132,0.7834502691814272
2021-03-03,<=39,2.693877551020408,4.923597917763234,4.06644726283978,0.8571506549234554
2021-03-04,<=39,2.693877551020408,5.013053905359319,4.073863039017675,0.9391908663416493
2021-03-05,<=39,2.5510204081632653,5.11303881526048,4.082931899933945,1.0301069153265445
2021-03-06,<=39,2.7142857142857144,5.223968258871631,4.093523604732983,1.1304446541386441
2021-03-07,<=39,2.857142857142857,5.346293668432373,4.105520493441754,1.2407731749906152
2021-03-08,<=39,3.2857142857142856,5.480471449994535,4.118811720898457,1.3616597290960804
2021-03-09,<=39,3.142857142857143,5.626895248521441,4.133271700285165,1.4936235482362759
2021-03-10,<=39,3.0,5.7858222811568805,4.148736823048352,1.6370854581085341
2021-03-11,<=39,3.2857142857142856,5.957354713942096,4.164999409592124,1.7923553043499774
2021-03-12,<=39,3.142857142857143,6.141506939517238,4.181826900761315,1.9596800387559257
2021-03-13,<=39,2.7142857142857144,6.338294639513787,4.198988280253685,2.139306359260111
2021-03-14,<=39,1.8571428571428572,6.547759489998173,4.216264805313952,2.3314946846842175
2021-03-15,<=39,1.8571428571428572,6.769936699043981,4.233445511727091,2.5364911873168885
2021-03-16,<=39,1.8571428571428572,7.004805736771593,4.250314867182447,2.754490869589146
2021-03-17,<=39,2.142857142857143,7.252252545501135,4.266648050105799,2.985604495395345
2021-03-18,<=39,2.5714285714285716,7.512048132773979,4.282218696717418,3.22982943605656
2021-03-19,<=39,2.5714285714285716,7.783867833878218,4.296821632956469,3.4870462009217444
2021-03-20,<=39,2.7142857142857144,8.067307518359309,4.310296763435005,3.757010754924314
2021-03-21,<=39,3.4285714285714284,8.361850014332251,4.322539702228076,4.039310312104167
2021-03-22,<=39,2.857142857142857,8.66681669564807,4.333501694115745,4.333315001532328
2021-03-23,<=39,2.816326530612245,8.981346501428021,4.343183269817381,4.638163231610634
2021-03-24,<=39,2.3877551020408165,9.30441277122949,4.3516286232945,4.952784147934978
2021-03-25,<=39,1.6734693877551021,9.634868105039892,4.358920252944267,5.275947852095628
2021-03-26,<=39,1.8163265306122451,9.97156332931024,4.365185420936883,5.606377908373349
2021-03-27,<=39,2.2448979591836737,10.313458622208554,4.370600160308755,5.942858461899804
2021-03-28,<=39,2.673469387755102,10.659632829111649,4.375374726784748,6.2842581023269
2021-03-29,<=39,3.102040816326531,11.009170711117603,4.379716246439016,6.629454464678606
2021-03-30,<=39,3.142857142857143,11.360992036278462,4.383781245838616,6.977210790439852
2021-03-31,<=39,3.2857142857142856,11.713738029653587,4.387643339439672,7.326094690213894
2021-04-01,<=39,3.7142857142857144,12.065874583855509,4.391309034520501,7.674565549335006
2021-04-02,<=39,3.7142857142857144,12.416000802888917,4.3947766177533785,8.021224185135532
2021-04-03,<=39,3.142857142857143,12.763133067214042,4.39809399192943,8.365039075284606
2021-04-04,<=39,2.4285714285714284,13.106792622746477,4.401380560133009,8.705412062613462
2021-04-05,<=39,2.5714285714285716,13.446861490337715,4.404801575663294,9.042059914674407
2021-04-06,<=39,3.0,13.78330670046424,4.408514194527257,9.374792505936995
2021-04-07,<=39,3.142857142857143,14.115905919561206,4.4126123436979166,9.703293575863288
2021-04-08,<=39,3.0,14.444092829374405,4.417095371847914,10.026997457526518
2021-04-09,<=39,2.857142857142857,14.767006813052399,4.421876475549273,10.345130337503129
2021-04-10,<=39,2.857142857142857,15.083674429979249,4.426821422952153,10.656853007027088
2021-04-11,<=39,3.0,15.393185839651856,4.431796660161295,10.961389179490562
2021-04-12,<=39,2.5714285714285716,15.694765957827999,4.436686261591616,11.258079696236399
2021-04-13,<=39,2.857142857142857,15.987744217127746,4.441382339727334,11.546361877400415
2021-04-14,<=39,2.7142857142857144,16.271470222675912,4.445765142397605,11.825705080278318
2021-04-15,<=39,2.5714285714285716,16.545238642051412,4.449688446734761,12.095550195316642
2021-04-16,<=39,2.7142857142857144,16.80830157047785,4.452985182515454,12.355316387962398
2021-04-17,<=39,3.2857142857142856,17.05994579380323,4.4554865882146535,12.604459205588567
2021-04-18,<=39,3.4285714285714284,17.299562652376473,4.457037610743214,12.842525041633278
2021-04-19,<=39,3.7142857142857144,17.526674323381428,4.457501071426418,13.06917325195502
2021-04-20,<=39,3.142857142857143,17.74091627058786,4.456751335008242,13.284164935579618
2021-04-21,<=39,3.142857142857143,17.94200504287821,4.454665116271615,13.48733992660658
2021-04-22,<=39,3.7142857142857144,18.129737834978446,4.451119700757213,13.678618134221232
2021-04-23,<=39,3.857142857142857,18.30407665052138,4.446008506521198,13.858068144000182
2021-04-24,<=39,3.5714285714285716,18.465251191674497,4.439261958256545,14.02598923341796
2021-04-25,<=39,3.5714285714285716,18.613785345317662,4.430855772560068,14.182929572757562
2021-04-26,<=39,3.7142857142857144,18.750396489194042,4.420797610494656,14.329598878699388
2021-04-27,<=39,3.857142857142857,18.875797351077775,4.409096248222311,14.466701102855456
2021-04-28,<=39,4.0,18.99051011181952,4.395732963882944,14.594777147936597
2021-04-29,<=39,3.857142857142857,19.094785013645083,4.380650157027617,14.714134856617509
2021-04-30,<=39,3.7142857142857144,19.188679156914205,4.3637667537861455,14.824912403128053
2021-05-01,<=39,3.857142857142857,19.272198320013665,4.34500355820589,14.927194761807776
2021-05-02,<=39,3.2857142857142856,19.345415080737602,4.324304411379492,15.02111066935811
2021-05-03,<=39,3.2857142857142856,19.408521524572016,4.301645539221129,15.106875985350893
2021-05-04,<=39,3.142857142857143,19.461822434294618,4.277034362454173,15.184788071840433
2021-05-05,<=39,3.2857142857142856,19.50570837360841,4.250504863530283,15.255203510078122
2021-05-06,<=39,3.5714285714285716,19.54065877117676,4.222116525865362,15.318542245311411
2021-05-07,<=39,3.5714285714285716,19.567337295859442,4.191967102872514,15.375370192986907
2021-05-08,<=39,3.7142857142857144,19.5866794802508,4.160203674813163,15.42647580543763
2021-05-09,<=39,4.142857142857143,19.59986688315689,4.127016790567574,15.47285009258928
2021-05-10,<=39,4.142857142857143,19.608251752238754,4.092627116410729,15.51562463582804
2021-05-11,<=39,4.142857142857143,19.613289291570833,4.057272583900276,15.55601670767056
2021-05-12,<=39,4.571428571428571,19.61648471638681,4.021198371090735,15.595286345296062
2021-05-13,<=39,3.7142857142857144,19.61939718046307,3.984655151490568,15.634742028972507
2021-05-14,<=39,3.7142857142857144,19.623714281910058,3.94790724506753,15.675807036842501
2021-05-15,<=39,3.4285714285714284,19.631288379518814,3.911236054727643,15.720052324791158
2021-01-01,>=70,37.714285714285715,7.738480405960128,7.738480405960128,0.0
2021-01-02,>=70,37.0,7.799337410099103,7.799337410099103,0.0
2021-01-03,>=70,36.714285714285715,7.860881201787927,7.860881201787927,0.0
2021-01-04,>=70,37.714285714285715,7.921501179614841,7.921501179614841,0.0
2021-01-05,>=70,38.0,7.981394318893739,7.981394318893739,0.0
2021-01-06,>=70,36.42857142857143,8.043185595782063,8.043185595782063,0.0
2021-01-07,>=70,35.57142857142857,8.111802102487484,8.111802102487484,0.0
2021-01-08,>=70,36.285714285714285,8.193142655533412,8.193142655533412,0.0
2021-01-09,>=70,36.57142857142857,8.292516563450599,8.292516563450599,0.0
2021-01-10,>=70,37.285714285714285,8.41406182191007,8.41406182191007,0.0
2021-01-11,>=70,38.714285714285715,8.559758476092604,8.559758476092604,0.0
2021-01-12,>=70,38.142857142857146,8.729479032217137,8.729479032217137,0.0
2021-01-13,>=70,43.285714285714285,8.921117119450303,8.921117119450303,0.0
2021-01-14,>=70,44.0,9.13132870609902,9.13132870609902,0.0
2021-01-15,>=70,43.714285714285715,9.356049998658348,9.356049998658348,0.0
2021-01-16,>=70,42.857142857142854,9.590842789585608,9.590842789585608,0.0
2021-01-17,>=70,45.57142857142857,9.831599852094543,9.831599852094543,0.0
2021-01-18,>=70,46.285714285714285,10.074681487558179,10.074681487558179,0.0
2021-01-19,>=70,47.857142857142854,10.317282180266444,10.317282180266444,0.0
2021-01-20,>=70,50.285714285714285,10.557263950717449,10.557263950717449,0.0
2021-01-21,>=70,50.57142857142857,10.793489182926209,10.793489182926209,0.0
2021-01-22,>=70,50.142857142857146,11.025480941075031,11.025480941075031,0.0
2021-01-23,>=70,50.142857142857146,11.25326024691416,11.25326024691416,0.0
2021-01-24,>=70,53.142857142857146,11.477094105057214,11.477094105057214,0.0
2021-01-25,>=70,50.42857142857143,11.697340664232975,11.697340664232975,0.0
2021-01-26,>=70,50.142857142857146,11.91423558929224,11.91423558929224,0.0
2021-01-27,>=70,47.857142857142854,12.128201256153668,12.128201256153668,0.0
2021-01-28,>=70,49.0,12.33984712480111,12.33984712480111,0.0
2021-01-29,>=70,49.42857142857143,12.549571048193656,12.549571048193656,0.0
2021-01-30,>=70,55.48979591836735,12.757470073830934,12.757470073830934,0.0
2021-01-31,>=70,48.04081632653061,12.963177313246435,12.963177313246435,0.0
2021-02-01,>=70,49.61224489795918,13.166609767014748,13.166609767014748,0.0
2021-02-02,>=70,50.46938775510204,13.366420683084923,13.366420683084923,0.0
2021-02-03,>=70,49.89795918367347,13.561000778131701,13.561000778131701,0.0
2021-02-04,>=70,49.183673469387756,13.748775217011062,13.748775217011062,0.0
2021-02-05,>=70,48.89795918367347,13.92840022416936,13.92840022416936,0.0
2021-02-06,>=70,42.97959183673469,14.098879951035432,14.098879951035432,0.0
2021-02-07,>=70,48.142857142857146,14.25957094941674,14.25957094941674,0.0
2021-02-08,>=70,50.142857142857146,14.410124714333028,14.410124714333028,0.0
2021-02-09,>=70,48.857142857142854,14.55043058538647,14.55043058538647,0.0
2021-02-10,>=70,45.57142857142857,14.680580674205387,14.680580674205387,0.0
2021-02-11,>=70,46.285714285714285,14.800850791382258,14.800850791382258,0.0
2021-02-12,>=70,46.57142857142857,14.911648003662512,14.911648003662512,0.0
2021-02-13,>=70,47.285714285714285,15.013462435363387,15.013462435363387,0.0
2021-02-14,>=70,47.42857142857143,15.106823800322841,15.106823800322841,0.0
2021-02-15,>=70,46.57142857142857,15.192286065191706,15.192286065191706,0.0
2021-02-16,>=70,46.57142857142857,15.270403286006085,15.270403286006085,0.0
2021-02-17,>=70,50.0,15.341701868620179,15.34170070861635,1.1600038281502495e-06
2021-02-18,>=70,50.57142857142857,15.406644067632874,15.406632660150409,1.1407482464708024e-05
2021-02-19,>=70,51.0,15.465540457021822,15.46548150245313,5.895456869075153e-05
2021-02-20,>=70,55.95918367346939,15.518512610208283,15.518299132575835,0.0002134776324480021
2021-02-21,>=70,56.244897959183675,15.56555981978213,15.564949556750964,0.0006102630311672075
2021-02-22,>=70,56.53061224489796,15.60672836459898,15.60525657512781,0.0014717894711693653
2021-02-23,>=70,57.244897959183675,15.642407081570031,15.63928592849771,0.0031211530723238637
2021-02-24,>=70,55.244897959183675,15.673572342533504,15.6675921100211,0.005980232512400878
2021-02-25,>=70,53.673469387755105,15.701880594024326,15.691331182639061,0.010549411385262466
2021-02-26,>=70,52.673469387755105,15.729488778809023,15.712114759190325,0.017374019618702365
2021-02-27,>=70,47.857142857142854,15.75875340602227,15.731746407794322,0.02700699822795214
2021-02-28,>=70,49.57142857142857,15.791885514958972,15.751912061453295,0.039973453505678255
2021-03-01,>=70,49.42857142857143,15.830628825650436,15.773889874177899,0.056738951472552146
2021-03-02,>=70,53.285714285714285,15.87602301784156,15.798340710786682,0.07768230705487238
2021-03-03,>=70,57.0,15.928258670468383,15.825185712047315,0.10307295842105865
2021-03-04,>=70,58.42857142857143,15.986670612706444,15.853613039731925,0.13305757297451626
2021-03-05,>=70,57.857142857142854,16.049857387315914,15.882191686125449,0.16766570119047375
2021-03-06,>=70,57.57142857142857,16.115988182929897,15.90914899691388,0.20683918601602128
2021-03-07,>=70,50.6530612244898,16.183193705448176,15.93271814404103,0.25047556140713606
2021-03-08,>=70,49.51020408163265,16.24987778046762,15.951408637842649,0.2984691426249692
2021-03-09,>=70,47.6530612244898,16.314917520013207,15.964179553275631,0.3507379667375886
2021-03-10,>=70,45.6530612244898,16.377692582272616,15.97046207521422,0.407230507058363
2021-03-11,>=70,44.224489795918366,16.437982814667794,15.970070368166597,0.46791244650121294
2021-03-12,>=70,45.51020408163265,16.495757959321562,15.963015852475667,0.5327421068459152
2021-03-13,>=70,44.93877551020408,16.55100678295561,15.949359144526898,0.6016476384287209
2021-03-14,>=70,47.57142857142857,16.603634572635887,15.929116982284588,0.6745175903512669
2021-03-15,>=70,45.0,16.65347115672444,15.902258195890735,0.7512129608336942
2021-03-16,>=70,40.57142857142857,16.700368586250274,15.86876948543746,0.8315991008128499
2021-03-17,>=70,40.42857142857143,16.74432996478816,15.828751142176419,0.9155788226117599
2021-03-18,>=70,42.95918367346939,16.785567918420185,15.782465168544755,1.0031027498754213
2021-03-19,>=70,42.816326530612244,16.824427366234158,15.730278478057233,1.0941488881768977
2021-03-20,>=70,43.673469387755105,16.86130536173619,15.672620958752377,1.1886844029838222
2021-03-21,>=70,49.10204081632653,16.896567800764313,15.609944042261324,1.2866237585029594
2021-03-22,>=70,51.38775510204082,16.930449051216186,15.542659438285716,1.3877896129304725
2021-03-23,>=70,54.673469387755105,16.962953530130807,15.471073827706768,1.4918797024240502
2021-03-24,>=70,56.10204081632653,16.99375545391745,15.395312472022793,1.598442981894668
2021-03-25,>=70,48.857142857142854,17.022145201783754,15.315277009047795,1.7068681927359588
2021-03-26,>=70,51.142857142857146,17.046973325385206,15.230584600776556,1.81638872460864
2021-03-27,>=70,53.857142857142854,17.06669134139808,15.14058366818292,1.9261076732151607
2021-03-28,>=70,52.142857142857146,17.07946554704741,15.044421738879922,2.0350438081674733
2021-03-29,>=70,55.0,17.083363834822144,14.941163187103516,2.1422006477185853
2021-03-30,>=70,55.57142857142857,17.076605377885876,14.829948609509636,2.24665676837628
2021-03-31,>=70,57.142857142857146,17.057816446444708,14.710161942537075,2.3476545039076053
2021-04-01,>=70,66.14285714285714,17.026192206240744,14.581539521135877,2.4446526851048387
2021-04-02,>=70,64.0,16.98148277735787,14.444160709948349,2.537322067409506
2021-04-03,>=70,60.857142857142854,16.923864010360955,14.298367880114116,2.625496130246826
2021-04-04,>=70,64.14285714285714,16.853782499845288,14.144664567283286,2.709117932562021
2021-04-05,>=70,66.14285714285714,16.77186615050262,13.983640829643779,2.788225320858845
2021-04-06,>=70,67.28571428571429,16.678989791722383,13.816007849955405,2.8629819417669324
2021-04-07,>=70,64.71428571428571,16.576381261240222,13.642667618008879,2.9337136432313504
2021-04-08,>=70,61.285714285714285,16.46561061375223,13.464713957355931,3.0008966563962587
2021-04-09,>=70,62.285714285714285,16.348381501428875,13.28330717683357,3.0650743245953147
2021-04-10,>=70,67.55102040816327,16.226224755409458,13.099494417920535,3.1267303374889
2021-04-11,>=70,57.40816326530612,16.10031047826673,12.914131996624969,3.1861784816417607
2021-04-12,>=70,52.97959183673469,15.971310641977507,12.727781082271864,3.2435295597056224
2021-04-13,>=70,50.40816326530612,15.839486900833712,12.540728887958212,3.298758012875492
2021-04-14,>=70,50.55102040816326,15.704923093702766,12.35309280845813,3.35183028524459
2021-04-15,>=70,50.69387755102041,15.567781325166237,12.164961413163912,3.4028199120022964
2021-04-16,>=70,49.97959183673469,15.4284285637111,11.97648026271249,3.451948300998559
2021-04-17,>=70,46.285714285714285,15.287425655704096,11.787886265268185,3.499539390435866
2021-04-18,>=70,45.87755102040817,15.14535520898686,11.599453879818718,3.5459013291681583
2021-04-19,>=70,44.44897959183674,15.002473004879128,11.411320445468457,3.591152559410663
2021-04-20,>=70,44.44897959183674,14.858362382769602,11.22332730553346,3.6350350772361497
2021-04-21,>=70,43.16326530612245,14.711668920956548,11.03487905170409,3.676789869252464
2021-04-22,>=70,42.0204081632653,14.56015618389967,10.844971354619835,3.7151848292798406
2021-04-23,>=70,42.0204081632653,14.401138634062338,10.65239840277858,3.7487402312837648
2021-04-24,>=70,40.877551020408156,14.232232762587754,10.456128903263057,3.7761038593246905
2021-04-25,>=70,46.857142857142854,14.052138024382977,10.255698705227845,3.7964393191551355
2021-04-26,>=70,49.142857142857146,13.861120076768293,10.051436729521935,3.809683347246351
2021-04-27,>=70,48.142857142857146,13.661090013954436,9.844497674208588,3.8165923397458483
2021-04-28,>=70,49.142857142857146,13.455242129585791,9.6366599620094,3.8185821675763734
2021-04-29,>=70,49.857142857142854,13.247443840916349,9.430013579895913,3.8174302610204363
2021-04-30,>=70,49.142857142857146,13.041520936373306,9.22658266399959,3.8149382723737326
2021-05-01,>=70,49.142857142857146,12.840700068804777,9.028049734421327,3.812650334383457
2021-05-02,>=70,47.142857142857146,12.647264891940754,8.835586257766279,3.8116786341744726
2021-05-03,>=70,46.857142857142854,12.462451295269824,8.64980908854357,3.812642206726263
2021-05-04,>=70,46.42857142857143,12.28652135575606,8.47082652804068,3.815694827715384
2021-05-05,>=70,45.285714285714285,12.118951808493682,8.298343650416415,3.820608158077277
2021-05-06,>=70,45.42857142857143,11.958652924312988,8.131768318418183,3.826884605894809
2021-05-07,>=70,45.857142857142854,11.804236011605093,7.970349299720406,3.8338867118846975
2021-05-08,>=70,50.285714285714285,11.654309235445469,7.813337989188542,3.8409712462569274
2021-05-09,>=70,51.857142857142854,11.50771925079771,7.660110859337663,3.847608391460061
2021-05-10,>=70,51.857142857142854,11.363737406537531,7.5102654607237875,3.853471945813749
2021-05-11,>=70,53.57142857142857,11.22211364016114,7.363624513141283,3.8584891270198405
2021-05-12,>=70,55.42857142857143,11.083154671643562,7.2203178422594005,3.8628368293841517
2021-05-13,>=70,50.0,10.947540251811699,7.080659564466648,3.866880687345047
2021-05-14,>=70,50.285714285714285,10.816122910755864,6.94504327017802,3.871079640577845
2021-05-15,>=70,46.714285714285715,10.689740005319004,6.813845457870155,3.8758945474488393
